candidateid,raceid,precinctsreporting,national,officeid,ballotorder,id,votepct,fipscode,reportingunitname,seatnum,winner,lastupdated,polid,initialization_data,racetype,incumbent,test,party,officename,electiondate,racetypeid,uncontested,description,precinctsreportingpct,polnum,key,reportingunitid,is_ballot_measure,precinctstotal,last,statepostal,level,statename,votecount,seatname,runoff,unique_id,first
22343,16672,0,True,P,5,16672-polid-100007-16066,0.0,19131,Mitchell,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Mitchell1606622343,16066,,11,Other,IA,county,,0,,False,polid-100007,
22312,16672,0,True,P,2,16672-polid-22603-16086,0.0,19171,Tama,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Tama1608622312,16086,,16,O'Malley,IA,county,,0,,False,polid-22603,Martin
22312,16672,0,True,P,2,16672-polid-22603-16069,0.0,19137,Montgomery,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Montgomery1606922312,16069,,7,O'Malley,IA,county,,0,,False,polid-22603,Martin
22310,16672,0,True,P,1,16672-polid-1746-16086,0.0,19171,Tama,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Tama1608622310,16086,,16,Clinton,IA,county,,0,,False,polid-1746,Hillary
22310,16672,0,True,P,1,16672-polid-1746-16069,0.0,19137,Montgomery,0,False,,1746,False,,False,True,Dem,President,20160201,E,False,,0.0,18855,16672Montgomery1606922310,16069,,7,Clinton,IA,county,,0,,False,polid-1746,Hillary
22311,16672,0,True,P,3,16672-polid-1445-16069,0.0,19137,Montgomery,0,False,,1445,False,,False,True,Dem,President,20160201,E,False,,0.0,18856,16672Montgomery1606922311,16069,,7,Sanders,IA,county,,0,,False,polid-1445,Bernie
22335,16957,0,True,P,10,16957-polid-53044-16037,0.0,19073,Greene,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Greene1603722335,16037,,7,Rubio,IA,county,,0,,False,polid-53044,Marco
22336,16957,0,True,P,11,16957-polid-1752-16037,0.0,19073,Greene,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Greene1603722336,16037,,7,Santorum,IA,county,,0,,False,polid-1752,Rick
22337,16957,0,True,P,12,16957-polid-8639-16037,0.0,19073,Greene,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Greene1603722337,16037,,7,Trump,IA,county,,0,,False,polid-8639,Donald
22331,16957,0,True,P,8,16957-polid-36679-16037,0.0,19073,Greene,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Greene1603722331,16037,,7,Kasich,IA,county,,0,,False,polid-36679,John
22333,16957,0,True,P,9,16957-polid-60208-16037,0.0,19073,Greene,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Greene1603722333,16037,,7,Paul,IA,county,,0,,False,polid-60208,Rand
22333,16957,0,True,P,9,16957-polid-60208-16019,0.0,19037,Chickasaw,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Chickasaw1601922333,16019,,13,Paul,IA,county,,0,,False,polid-60208,Rand
22331,16957,0,True,P,8,16957-polid-36679-16019,0.0,19037,Chickasaw,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Chickasaw1601922331,16019,,13,Kasich,IA,county,,0,,False,polid-36679,John
22337,16957,0,True,P,12,16957-polid-8639-16019,0.0,19037,Chickasaw,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Chickasaw1601922337,16019,,13,Trump,IA,county,,0,,False,polid-8639,Donald
22336,16957,0,True,P,11,16957-polid-1752-16019,0.0,19037,Chickasaw,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Chickasaw1601922336,16019,,13,Santorum,IA,county,,0,,False,polid-1752,Rick
22335,16957,0,True,P,10,16957-polid-53044-16019,0.0,19037,Chickasaw,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Chickasaw1601922335,16019,,13,Rubio,IA,county,,0,,False,polid-53044,Marco
22324,16957,0,True,P,4,16957-polid-61815-16023,0.0,19045,Clinton,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Clinton1602322324,16023,,26,Cruz,IA,county,,0,,False,polid-61815,Ted
22326,16957,0,True,P,5,16957-polid-60339-16023,0.0,19045,Clinton,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Clinton1602322326,16023,,26,Fiorina,IA,county,,0,,False,polid-60339,Carly
22321,16957,0,True,P,1,16957-polid-1239-16023,0.0,19045,Clinton,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Clinton1602322321,16023,,26,Bush,IA,county,,0,,False,polid-1239,Jeb
22322,16957,0,True,P,2,16957-polid-64509-16023,0.0,19045,Clinton,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Clinton1602322322,16023,,26,Carson,IA,county,,0,,False,polid-64509,Ben
22323,16957,0,True,P,3,16957-polid-60051-16023,0.0,19045,Clinton,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Clinton1602322323,16023,,26,Christie,IA,county,,0,,False,polid-60051,Chris
22329,16957,0,True,P,7,16957-polid-1187-16023,0.0,19045,Clinton,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Clinton1602322329,16023,,26,Huckabee,IA,county,,0,,False,polid-1187,Mike
22329,16957,0,True,P,7,16957-polid-1187-16030,0.0,19059,Dickinson,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Dickinson1603022329,16030,,15,Huckabee,IA,county,,0,,False,polid-1187,Mike
22326,16957,0,True,P,5,16957-polid-60339-16030,0.0,19059,Dickinson,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Dickinson1603022326,16030,,15,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16030,0.0,19059,Dickinson,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Dickinson1603022324,16030,,15,Cruz,IA,county,,0,,False,polid-61815,Ted
22323,16957,0,True,P,3,16957-polid-60051-16030,0.0,19059,Dickinson,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Dickinson1603022323,16030,,15,Christie,IA,county,,0,,False,polid-60051,Chris
22343,16672,0,True,P,5,16672-polid-100007-16039,0.0,19077,Guthrie,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Guthrie1603922343,16039,,8,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16039,0.0,19077,Guthrie,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Guthrie1603922340,16039,,8,Uncommitted,IA,county,,0,,False,polid-100004,
22326,16957,0,True,P,5,16957-polid-60339-16024,0.0,19047,Crawford,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Crawford1602422326,16024,,8,Fiorina,IA,county,,0,,False,polid-60339,Carly
22335,16957,0,True,P,10,16957-polid-53044-16014,0.0,19027,Carroll,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Carroll1601422335,16014,,13,Rubio,IA,county,,0,,False,polid-53044,Marco
22337,16957,0,True,P,12,16957-polid-8639-16014,0.0,19027,Carroll,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Carroll1601422337,16014,,13,Trump,IA,county,,0,,False,polid-8639,Donald
22336,16957,0,True,P,11,16957-polid-1752-16014,0.0,19027,Carroll,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Carroll1601422336,16014,,13,Santorum,IA,county,,0,,False,polid-1752,Rick
22331,16957,0,True,P,8,16957-polid-36679-16014,0.0,19027,Carroll,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Carroll1601422331,16014,,13,Kasich,IA,county,,0,,False,polid-36679,John
22345,16957,0,True,P,6,16957-polid-45650-16067,0.0,19133,Monona,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Monona1606722345,16067,,11,Gilmore,IA,county,,0,,False,polid-45650,Jim
22333,16957,0,True,P,9,16957-polid-60208-16014,0.0,19027,Carroll,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Carroll1601422333,16014,,13,Paul,IA,county,,0,,False,polid-60208,Rand
22324,16957,0,True,P,4,16957-polid-61815-16024,0.0,19047,Crawford,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Crawford1602422324,16024,,8,Cruz,IA,county,,0,,False,polid-61815,Ted
22343,16672,0,True,P,5,16672-polid-100007-16048,0.0,19095,Iowa,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Iowa1604822343,16048,,11,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16048,0.0,19095,Iowa,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Iowa1604822340,16048,,11,Uncommitted,IA,county,,0,,False,polid-100004,
22331,16957,0,True,P,8,16957-polid-36679-16029,0.0,19057,Des Moines,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Des Moines1602922331,16029,,16,Kasich,IA,county,,0,,False,polid-36679,John
22333,16957,0,True,P,9,16957-polid-60208-16029,0.0,19057,Des Moines,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Des Moines1602922333,16029,,16,Paul,IA,county,,0,,False,polid-60208,Rand
22335,16957,0,True,P,10,16957-polid-53044-16029,0.0,19057,Des Moines,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Des Moines1602922335,16029,,16,Rubio,IA,county,,0,,False,polid-53044,Marco
22336,16957,0,True,P,11,16957-polid-1752-16029,0.0,19057,Des Moines,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Des Moines1602922336,16029,,16,Santorum,IA,county,,0,,False,polid-1752,Rick
22337,16957,0,True,P,12,16957-polid-8639-16029,0.0,19057,Des Moines,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Des Moines1602922337,16029,,16,Trump,IA,county,,0,,False,polid-8639,Donald
22321,16957,0,True,P,1,16957-polid-1239-16020,0.0,19039,Clarke,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Clarke1602022321,16020,,7,Bush,IA,county,,0,,False,polid-1239,Jeb
22323,16957,0,True,P,3,16957-polid-60051-16020,0.0,19039,Clarke,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Clarke1602022323,16020,,7,Christie,IA,county,,0,,False,polid-60051,Chris
22335,16957,0,True,P,10,16957-polid-53044-16053,0.0,19105,Jones,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Jones1605322335,16053,,14,Rubio,IA,county,,0,,False,polid-53044,Marco
22336,16957,0,True,P,11,16957-polid-1752-16053,0.0,19105,Jones,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Jones1605322336,16053,,14,Santorum,IA,county,,0,,False,polid-1752,Rick
22322,16957,0,True,P,2,16957-polid-64509-16020,0.0,19039,Clarke,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Clarke1602022322,16020,,7,Carson,IA,county,,0,,False,polid-64509,Ben
22331,16957,0,True,P,8,16957-polid-36679-16053,0.0,19105,Jones,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Jones1605322331,16053,,14,Kasich,IA,county,,0,,False,polid-36679,John
22333,16957,0,True,P,9,16957-polid-60208-16053,0.0,19105,Jones,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Jones1605322333,16053,,14,Paul,IA,county,,0,,False,polid-60208,Rand
22324,16957,0,True,P,4,16957-polid-61815-16008,0.0,19015,Boone,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Boone1600822324,16008,,15,Cruz,IA,county,,0,,False,polid-61815,Ted
22337,16957,0,True,P,12,16957-polid-8639-16088,0.0,19175,Union,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Union1608822337,16088,,8,Trump,IA,county,,0,,False,polid-8639,Donald
22326,16957,0,True,P,5,16957-polid-60339-16008,0.0,19015,Boone,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Boone1600822326,16008,,15,Fiorina,IA,county,,0,,False,polid-60339,Carly
22343,16672,0,True,P,5,16672-polid-100007-16019,0.0,19037,Chickasaw,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Chickasaw1601922343,16019,,13,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16019,0.0,19037,Chickasaw,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Chickasaw1601922340,16019,,13,Uncommitted,IA,county,,0,,False,polid-100004,
22329,16957,0,True,P,7,16957-polid-1187-16008,0.0,19015,Boone,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Boone1600822329,16008,,15,Huckabee,IA,county,,0,,False,polid-1187,Mike
22335,16957,0,True,P,10,16957-polid-53044-16067,0.0,19133,Monona,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Monona1606722335,16067,,11,Rubio,IA,county,,0,,False,polid-53044,Marco
22337,16957,0,True,P,12,16957-polid-8639-16054,0.0,19107,Keokuk,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Keokuk1605422337,16054,,15,Trump,IA,county,,0,,False,polid-8639,Donald
22336,16957,0,True,P,11,16957-polid-1752-16054,0.0,19107,Keokuk,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Keokuk1605422336,16054,,15,Santorum,IA,county,,0,,False,polid-1752,Rick
22335,16957,0,True,P,10,16957-polid-53044-16054,0.0,19107,Keokuk,0,False,,53044,False,,False,True,GOP,President,20160201,S,False,,0.0,18872,16957Keokuk1605422335,16054,,15,Rubio,IA,county,,0,,False,polid-53044,Marco
22333,16957,0,True,P,9,16957-polid-60208-16054,0.0,19107,Keokuk,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Keokuk1605422333,16054,,15,Paul,IA,county,,0,,False,polid-60208,Rand
22337,16957,0,True,P,12,16957-polid-8639-16067,0.0,19133,Monona,0,False,,8639,False,,False,True,GOP,President,20160201,S,False,,0.0,18873,16957Monona1606722337,16067,,11,Trump,IA,county,,0,,False,polid-8639,Donald
22331,16957,0,True,P,8,16957-polid-36679-16054,0.0,19107,Keokuk,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Keokuk1605422331,16054,,15,Kasich,IA,county,,0,,False,polid-36679,John
22336,16957,0,True,P,11,16957-polid-1752-16067,0.0,19133,Monona,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Monona1606722336,16067,,11,Santorum,IA,county,,0,,False,polid-1752,Rick
22331,16957,0,True,P,8,16957-polid-36679-16067,0.0,19133,Monona,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Monona1606722331,16067,,11,Kasich,IA,county,,0,,False,polid-36679,John
22329,16957,0,True,P,7,16957-polid-1187-16038,0.0,19075,Grundy,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Grundy1603822329,16038,,7,Huckabee,IA,county,,0,,False,polid-1187,Mike
22323,16957,0,True,P,3,16957-polid-60051-16038,0.0,19075,Grundy,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Grundy1603822323,16038,,7,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16038,0.0,19075,Grundy,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Grundy1603822322,16038,,7,Carson,IA,county,,0,,False,polid-64509,Ben
22321,16957,0,True,P,1,16957-polid-1239-16038,0.0,19075,Grundy,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Grundy1603822321,16038,,7,Bush,IA,county,,0,,False,polid-1239,Jeb
22326,16957,0,True,P,5,16957-polid-60339-16038,0.0,19075,Grundy,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Grundy1603822326,16038,,7,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16038,0.0,19075,Grundy,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Grundy1603822324,16038,,7,Cruz,IA,county,,0,,False,polid-61815,Ted
22343,16672,0,True,P,5,16672-polid-100007-16040,0.0,19079,Hamilton,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Hamilton1604022343,16040,,8,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16040,0.0,19079,Hamilton,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Hamilton1604022340,16040,,8,Uncommitted,IA,county,,0,,False,polid-100004,
22343,16672,0,True,P,5,16672-polid-100007-16072,0.0,19143,Osceola,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Osceola1607222343,16072,,8,Other,IA,county,,0,,False,polid-100007,
22340,16672,0,True,P,4,16672-polid-100004-16072,0.0,19143,Osceola,0,False,,100004,False,,False,True,Dem,President,20160201,E,False,,0.0,16613,16672Osceola1607222340,16072,,8,Uncommitted,IA,county,,0,,False,polid-100004,
22342,16957,0,True,P,13,16957-polid-100007-16093,0.0,19185,Wayne,0,False,,100007,False,,False,True,GOP,President,20160201,S,False,,0.0,17474,16957Wayne1609322342,16093,,4,Other,IA,county,,0,,False,polid-100007,
22345,16957,0,True,P,6,16957-polid-45650-16093,0.0,19185,Wayne,0,False,,45650,False,,False,True,GOP,President,20160201,S,False,,0.0,18865,16957Wayne1609322345,16093,,4,Gilmore,IA,county,,0,,False,polid-45650,Jim
22326,16957,0,True,P,5,16957-polid-60339-16025,0.0,19049,Dallas,0,False,,60339,False,,False,True,GOP,President,20160201,S,False,,0.0,18864,16957Dallas1602522326,16025,,34,Fiorina,IA,county,,0,,False,polid-60339,Carly
22324,16957,0,True,P,4,16957-polid-61815-16025,0.0,19049,Dallas,0,False,,61815,False,,False,True,GOP,President,20160201,S,False,,0.0,18862,16957Dallas1602522324,16025,,34,Cruz,IA,county,,0,,False,polid-61815,Ted
22323,16957,0,True,P,3,16957-polid-60051-16025,0.0,19049,Dallas,0,False,,60051,False,,False,True,GOP,President,20160201,S,False,,0.0,18861,16957Dallas1602522323,16025,,34,Christie,IA,county,,0,,False,polid-60051,Chris
22322,16957,0,True,P,2,16957-polid-64509-16025,0.0,19049,Dallas,0,False,,64509,False,,False,True,GOP,President,20160201,S,False,,0.0,18860,16957Dallas1602522322,16025,,34,Carson,IA,county,,0,,False,polid-64509,Ben
22321,16957,0,True,P,1,16957-polid-1239-16025,0.0,19049,Dallas,0,False,,1239,False,,False,True,GOP,President,20160201,S,False,,0.0,18859,16957Dallas1602522321,16025,,34,Bush,IA,county,,0,,False,polid-1239,Jeb
22343,16672,0,True,P,5,16672-polid-100007-16028,0.0,19055,Delaware,0,False,,100007,False,,False,True,Dem,President,20160201,E,False,,0.0,17474,16672Delaware1602822343,16028,,12,Other,IA,county,,0,,False,polid-100007,
22329,16957,0,True,P,7,16957-polid-1187-16025,0.0,19049,Dallas,0,False,,1187,False,,False,True,GOP,President,20160201,S,False,,0.0,18867,16957Dallas1602522329,16025,,34,Huckabee,IA,county,,0,,False,polid-1187,Mike
22333,16957,0,True,P,9,16957-polid-60208-16091,0.0,19181,Warren,0,False,,60208,False,,False,True,GOP,President,20160201,S,False,,0.0,18871,16957Warren1609122333,16091,,31,Paul,IA,county,,0,,False,polid-60208,Rand
22331,16957,0,True,P,8,16957-polid-36679-16091,0.0,19181,Warren,0,False,,36679,False,,False,True,GOP,President,20160201,S,False,,0.0,18869,16957Warren1609122331,16091,,31,Kasich,IA,county,,0,,False,polid-36679,John
22312,16672,0,True,P,2,16672-polid-22603-16055,0.0,19109,Kossuth,0,False,,22603,False,,False,True,Dem,President,20160201,E,False,,0.0,18857,16672Kossuth1605522312,16055,,20,O'Malley,IA,county,,0,,False,polid-22603,Martin
22336,16957,0,True,P,11,16957-polid-1752-16091,0.0,19181,Warren,0,False,,1752,False,,False,True,GOP,President,20160201,S,False,,0.0,18541,16957Warren1609122336,16091,,31,Santorum,IA,county,,0,,False,polid-1752,Rick
